season,event,champion,games_contests,pick_ban_ratio,banned_games,played_games,played_by_number_of_players,win,lose,win_rate,kills,deaths,assists,kill_death_assist_ratio,creep_score,cs/min,gold,gold/min,damage,damage/min,kill_participation,kill_share,gold_share
11,Main,Tristana,4,4.8,1.0,3,2.0,2,1,66.7,3.0,1.67,3.67,4.0,305.0,9.62,13.4,424.0,9900.0,311.0,57.1,25.7,23.1
11,Main,Rumble,4,4.8,1.0,3,2.0,1,2,33.3,1.0,3.33,3.33,1.3,248.67,7.83,11.1,351.0,13100.0,414.0,52.0,12.0,20.6
11,Main,Fiddlesticks,4,4.8,2.0,2,1.0,1,1,50.0,4.0,4.5,6.0,2.22,196.5,5.04,12.4,317.0,13400.0,345.0,66.7,26.7,18.1
11,Main,Jinx,4,4.8,3.0,1,1.0,0,1,0.0,0.0,3.0,2.0,0.67,308.0,10.13,11.6,380.0,11400.0,376.0,66.7,0.0,23.6
11,Main,Taliyah,4,4.8,3.0,1,1.0,0,1,0.0,2.0,5.0,3.0,1.0,191.0,5.45,10.8,308.0,10500.0,299.0,55.6,22.2,18.0
11,Main,Zilean,3,3.6,,3,2.0,2,1,66.7,0.33,1.33,13.0,10.0,40.0,1.1,8.8,240.0,2200.0,60.0,88.9,2.2,13.1
11,Main,Pyke,3,3.6,,3,3.0,1,2,33.3,4.33,5.0,6.33,2.13,47.67,1.32,10.8,298.0,7300.0,203.0,59.3,24.1,16.7
11,Main,Shen,3,3.6,,3,3.0,1,2,33.3,1.33,3.0,9.67,3.67,45.33,1.19,9.1,238.0,4300.0,113.0,82.5,10.0,13.5
11,Main,Viktor,3,3.6,,3,2.0,0,3,0.0,4.33,4.0,5.0,2.33,373.0,8.75,17.2,403.0,31600.0,741.0,65.1,30.2,24.1
11,Main,Annie,3,3.6,1.0,2,1.0,1,1,50.0,3.0,3.0,9.0,4.0,156.5,5.56,9.3,330.0,11100.0,396.0,77.4,19.4,18.0
11,Main,Varus,3,3.6,1.0,2,1.0,0,2,0.0,0.5,3.0,0.5,0.33,251.5,8.4,10.0,332.0,18000.0,600.0,66.7,33.3,22.2
11,Main,Fiora,2,2.4,,2,1.0,2,0,100.0,5.0,1.0,4.5,9.5,322.0,10.12,14.5,456.0,12300.0,386.0,51.4,27.0,23.8
11,Main,Lillia,2,2.4,,2,2.0,1,1,50.0,3.5,4.0,5.0,2.13,151.0,6.67,9.0,396.0,10000.0,443.0,89.5,36.8,21.6
11,Main,Maokai,2,2.4,,2,1.0,1,1,50.0,1.0,3.5,7.5,2.43,51.0,1.53,8.0,240.0,13800.0,413.0,68.0,8.0,13.5
11,Main,Kassadin,2,2.4,1.0,1,1.0,1,0,100.0,8.0,2.0,8.0,8.0,321.0,8.24,17.9,458.0,32800.0,843.0,76.2,38.1,23.4
11,Main,Kalista,2,2.4,1.0,1,1.0,0,1,0.0,6.0,4.0,11.0,4.25,395.0,8.41,20.5,435.0,23900.0,509.0,89.5,31.6,25.4
11,Main,Xayah,2,2.4,1.0,1,1.0,0,1,0.0,0.0,5.0,5.0,1.0,306.0,8.36,12.5,342.0,8800.0,240.0,33.3,0.0,19.7
11,Main,Ashe,1,1.2,,1,1.0,0,1,0.0,2.0,6.0,5.0,1.17,226.0,7.33,11.1,358.0,12600.0,410.0,53.8,15.4,20.5
11,Main,Sejuani,1,1.2,,1,1.0,0,1,0.0,4.0,3.0,11.0,5.0,169.0,4.39,11.5,298.0,12600.0,326.0,100.0,26.7,17.4
11,Main,Seraphine,1,1.2,,1,1.0,0,1,0.0,2.0,1.0,8.0,10.0,302.0,8.1,14.4,386.0,12200.0,326.0,90.9,18.2,23.5
11,Main,Shaco,1,1.2,,1,1.0,0,1,0.0,0.0,4.0,1.0,0.25,125.0,4.62,6.7,247.0,3800.0,141.0,25.0,0.0,17.1
11,Main,Yone,1,1.2,,1,1.0,0,1,0.0,2.0,3.0,4.0,2.0,291.0,8.3,14.0,400.0,8600.0,245.0,66.7,22.2,23.4
11,Main,Vladimir,1,1.2,1.0,0,,0,0,,,,,,,,,,,,,,
12,Play in,Aatrox,45,95.7,21.0,24,12.0,17,7,70.8,3.71,2.63,6.17,3.76,254.63,8.0,12.8,403.0,18100.0,568.0,57.8,21.7,21.4
12,Play in,Sylas,39,83.0,21.0,18,9.0,12,6,66.7,4.78,2.56,6.11,4.26,258.89,8.18,13.2,416.0,16200.0,511.0,70.8,31.0,22.5
12,Play in,Kalista,37,78.7,30.0,7,7.0,3,4,42.9,4.29,3.14,4.71,2.86,264.86,8.75,12.7,421.0,12300.0,407.0,58.3,27.8,23.6
12,Play in,Maokai,35,74.5,13.0,22,11.0,15,7,68.2,2.09,2.77,8.64,3.87,145.86,4.52,10.1,313.0,12800.0,396.0,67.6,13.2,16.9
12,Play in,Sejuani,34,72.3,15.0,19,10.0,8,11,42.1,1.68,2.74,7.89,3.5,159.47,5.14,9.7,312.0,9800.0,315.0,70.0,12.3,17.7
12,Play in,Hecarim,31,66.0,17.0,14,7.0,7,7,50.0,3.43,3.93,6.93,2.64,175.43,5.86,10.8,362.0,10700.0,357.0,72.5,24.0,19.9
12,Play in,Caitlyn,28,59.6,24.0,4,4.0,0,4,0.0,3.0,1.75,2.5,3.14,322.25,9.58,14.1,418.0,21000.0,624.0,64.7,35.3,25.3
12,Play in,Kai'Sa,27,57.4,10.0,17,11.0,9,8,52.9,5.88,1.76,5.29,6.33,296.06,9.61,14.6,473.0,17100.0,556.0,68.3,36.0,25.6
12,Play in,Miss Fortune,26,55.3,9.0,17,9.0,8,9,47.1,3.76,2.71,6.24,3.7,298.29,9.39,13.9,437.0,18800.0,593.0,68.5,25.8,24.3
12,Play in,Amumu,26,55.3,13.0,13,7.0,10,3,76.9,1.31,3.92,12.15,3.43,35.23,1.11,7.9,249.0,5800.0,181.0,66.8,6.5,13.0
12,Play in,Azir,25,53.2,14.0,11,6.0,5,6,45.5,3.91,2.64,5.18,3.45,274.45,9.24,12.4,418.0,22200.0,746.0,67.1,28.9,23.3
12,Play in,Gnar,24,51.1,8.0,16,6.0,9,7,56.3,2.19,3.06,7.06,3.02,246.0,7.67,12.4,386.0,18000.0,561.0,57.4,13.6,21.1
12,Play in,Aphelios,24,51.1,12.0,12,8.0,6,6,50.0,5.08,2.42,4.33,3.9,282.5,9.4,13.6,452.0,17900.0,597.0,64.6,34.9,25.1
12,Play in,Graves,24,51.1,16.0,8,6.0,4,4,50.0,3.63,2.0,6.25,4.94,217.38,7.17,12.2,402.0,15200.0,502.0,71.2,26.1,21.8
12,Play in,Leona,23,48.9,5.0,18,10.0,8,10,44.4,0.67,3.89,8.61,2.39,35.28,1.12,7.4,235.0,3800.0,120.0,69.3,5.0,13.0
12,Play in,LeBlanc,23,48.9,15.0,8,6.0,4,4,50.0,4.13,2.0,4.63,4.38,257.25,7.63,13.1,389.0,19500.0,579.0,63.6,30.0,21.8
12,Play in,Yuumi,23,48.9,17.0,6,4.0,4,2,66.7,1.0,1.5,11.33,8.22,10.17,0.31,7.7,240.0,16400.0,508.0,87.1,7.1,13.6
12,Play in,Nautilus,22,46.8,13.0,9,8.0,2,7,22.2,0.33,5.0,6.22,1.31,34.0,1.16,6.5,220.0,4200.0,144.0,71.1,3.6,13.2
12,Play in,Akali,19,40.4,10.0,9,6.0,6,3,66.7,5.44,2.44,4.33,4.0,282.0,8.41,14.1,419.0,20500.0,612.0,56.8,31.6,22.8
12,Play in,Taliyah,19,40.4,10.0,9,6.0,2,7,22.2,3.11,3.11,4.89,2.57,266.33,8.85,11.9,395.0,19800.0,657.0,75.8,29.5,23.1
12,Play in,Alistar,18,38.3,7.0,11,7.0,4,7,36.4,0.18,3.82,7.91,2.12,29.82,0.96,6.7,214.0,4200.0,136.0,63.6,1.4,12.3
12,Play in,Trundle,18,38.3,9.0,9,4.0,4,5,44.4,1.78,3.0,9.44,3.74,134.67,4.27,9.6,306.0,7700.0,246.0,69.2,11.0,17.0
12,Play in,Draven,17,36.2,15.0,2,1.0,0,2,0.0,2.5,3.0,1.5,1.33,270.5,8.74,13.2,426.0,16700.0,539.0,61.5,38.5,26.3
12,Play in,Viktor,14,29.8,4.0,10,8.0,5,5,50.0,2.7,2.9,4.6,2.52,265.9,8.69,12.7,415.0,20500.0,670.0,56.6,20.9,23.2
12,Play in,Seraphine,14,29.8,8.0,6,3.0,2,4,33.3,2.67,2.33,7.5,4.36,268.5,8.56,12.1,386.0,15600.0,497.0,80.3,21.1,22.0
12,Play in,Ornn,13,27.7,9.0,4,3.0,1,3,25.0,1.0,3.75,6.0,1.87,198.75,6.51,9.3,305.0,11300.0,371.0,56.0,8.0,17.9
12,Play in,Tristana,11,23.4,3.0,8,4.0,6,2,75.0,4.75,2.25,5.88,4.72,331.75,10.06,15.6,472.0,20200.0,612.0,73.3,32.8,25.2
12,Play in,Fiora,11,23.4,6.0,5,4.0,3,2,60.0,1.8,2.8,3.2,1.79,264.4,8.78,11.9,395.0,14500.0,481.0,36.2,13.0,21.0
12,Play in,Poppy,11,23.4,9.0,2,2.0,1,1,50.0,1.0,4.0,7.5,2.13,106.0,4.06,7.7,297.0,7300.0,279.0,54.8,6.5,16.0
12,Play in,Lee Sin,10,21.3,4.0,6,4.0,4,2,66.7,1.83,1.83,8.0,5.36,174.5,5.75,10.3,340.0,6900.0,226.0,72.8,13.6,18.4
12,Play in,Kennen,10,21.3,4.0,6,3.0,3,3,50.0,2.5,3.83,3.67,1.61,234.17,7.36,12.1,379.0,17300.0,543.0,49.3,20.0,21.2
12,Play in,Tahm Kench,10,21.3,5.0,5,4.0,5,0,100.0,0.8,1.0,9.0,9.8,36.4,1.25,7.6,261.0,5000.0,172.0,62.0,5.1,13.0
12,Play in,Galio,9,19.1,3.0,6,4.0,1,5,16.7,1.17,3.17,8.33,3.0,226.33,7.6,10.2,344.0,14100.0,475.0,79.2,9.7,20.4
12,Play in,Lissandra,9,19.1,4.0,5,4.0,2,3,40.0,2.8,2.2,5.6,3.82,245.0,8.61,11.5,404.0,10700.0,377.0,60.0,20.0,22.2
12,Play in,Vi,9,19.1,5.0,4,3.0,1,3,25.0,2.0,2.5,3.25,2.1,177.5,4.88,10.6,290.0,6100.0,167.0,70.0,26.7,17.2
12,Play in,Renekton,9,19.1,7.0,2,2.0,0,2,0.0,1.0,3.0,3.5,1.5,266.0,7.99,11.4,342.0,13500.0,405.0,69.2,15.4,21.4
12,Play in,Viego,8,17.0,,8,4.0,5,3,62.5,3.5,2.5,6.5,4.0,155.0,5.47,10.3,362.0,9700.0,342.0,67.8,23.7,19.3
12,Play in,Vex,8,17.0,2.0,6,3.0,3,3,50.0,3.67,3.0,7.17,3.61,261.33,8.22,13.5,424.0,20500.0,645.0,71.4,24.2,22.6
12,Play in,Braum,8,17.0,3.0,5,4.0,1,4,20.0,0.6,3.8,5.8,1.68,34.0,1.15,6.6,222.0,4100.0,137.0,61.5,5.8,12.9
12,Play in,Jax,8,17.0,3.0,5,3.0,1,4,20.0,3.0,3.6,1.8,1.33,268.0,8.09,13.2,399.0,13900.0,421.0,45.3,28.3,23.5
12,Play in,Ezreal,8,17.0,4.0,4,4.0,3,1,75.0,3.0,0.5,3.5,13.0,237.25,9.29,11.3,441.0,15700.0,615.0,53.1,24.5,23.0
12,Play in,Gwen,8,17.0,4.0,4,3.0,1,3,25.0,3.0,2.75,1.5,1.64,262.5,8.39,12.3,394.0,15900.0,509.0,52.9,35.3,22.9
12,Play in,Rell,7,14.9,3.0,4,4.0,3,1,75.0,0.25,2.25,10.5,4.78,35.0,1.05,7.7,231.0,3500.0,106.0,61.4,1.4,12.3
12,Play in,Camille,7,14.9,3.0,4,4.0,1,3,25.0,3.0,5.0,3.75,1.35,231.5,7.5,11.6,375.0,17000.0,551.0,56.3,25.0,22.1
12,Play in,Xayah,7,14.9,4.0,3,3.0,0,3,0.0,1.33,2.67,2.33,1.38,275.33,9.39,11.0,376.0,10500.0,357.0,61.1,22.2,24.0
12,Play in,Pantheon,7,14.9,6.0,1,1.0,0,1,0.0,5.0,4.0,6.0,2.75,178.0,5.33,11.8,354.0,19200.0,573.0,78.6,35.7,19.8
12,Play in,Sett,6,12.8,,6,6.0,2,4,33.3,2.67,4.83,7.33,2.07,58.17,2.03,7.8,271.0,9900.0,344.0,60.6,16.2,14.8
12,Play in,Bel'Veth,6,12.8,3.0,3,1.0,2,1,66.7,7.33,1.0,7.67,15.0,213.0,7.06,14.0,465.0,13800.0,458.0,88.2,43.1,24.0
12,Play in,Renata Glasc,6,12.8,3.0,3,2.0,1,2,33.3,0.33,2.33,8.0,3.57,23.67,0.86,6.6,239.0,4800.0,173.0,78.1,3.1,13.9
12,Play in,Swain,6,12.8,4.0,2,2.0,1,1,50.0,2.5,3.0,8.0,3.5,234.5,7.25,11.5,356.0,18200.0,563.0,80.8,19.2,20.0
12,Play in,Ahri,6,12.8,5.0,1,1.0,1,0,100.0,3.0,3.0,6.0,3.0,338.0,8.4,16.0,397.0,18100.0,450.0,50.0,16.7,21.9
12,Play in,Sivir,5,10.6,,5,3.0,4,1,80.0,4.8,2.0,6.8,5.8,336.4,10.34,15.3,469.0,20900.0,643.0,78.4,32.4,26.0
12,Play in,Lillia,5,10.6,1.0,4,3.0,1,3,25.0,2.25,3.0,5.5,2.58,237.0,7.75,11.2,367.0,14600.0,478.0,62.0,18.0,21.4
12,Play in,Yone,5,10.6,2.0,3,2.0,2,1,66.7,3.67,2.0,5.33,4.5,295.67,9.65,13.4,437.0,16800.0,548.0,57.4,23.4,23.4
12,Play in,Varus,4,8.5,,4,3.0,4,0,100.0,5.75,1.75,5.75,6.57,288.5,9.48,14.4,473.0,16800.0,553.0,62.2,31.1,23.8
12,Play in,Thresh,4,8.5,2.0,2,1.0,2,0,100.0,1.0,0.5,13.0,28.0,35.0,1.15,8.0,261.0,3700.0,122.0,73.7,5.3,13.3
12,Play in,Mordekaiser,4,8.5,2.0,2,2.0,1,1,50.0,4.5,1.5,7.0,7.67,242.5,7.91,13.4,437.0,16300.0,533.0,63.9,25.0,22.4
12,Play in,Olaf,4,8.5,3.0,1,1.0,1,0,100.0,9.0,6.0,4.0,2.17,362.0,8.08,21.5,481.0,33400.0,746.0,72.2,50.0,25.9
12,Play in,Jarvan IV,4,8.5,3.0,1,1.0,0,1,0.0,0.0,5.0,11.0,2.2,154.0,4.15,9.7,261.0,11500.0,310.0,100.0,0.0,16.0
12,Play in,Shen,3,6.4,,3,3.0,2,1,66.7,0.0,1.33,6.67,5.0,35.0,1.27,6.4,232.0,3100.0,111.0,57.1,0.0,12.5
12,Play in,Wukong,3,6.4,,3,3.0,1,2,33.3,5.0,3.0,6.67,3.89,174.33,5.38,12.0,370.0,13100.0,403.0,81.4,34.9,21.5
12,Play in,Gangplank,3,6.4,1.0,2,1.0,2,0,100.0,5.0,1.0,7.0,12.0,204.5,8.24,13.0,524.0,18700.0,752.0,58.5,24.4,24.5
12,Play in,Zac,3,6.4,1.0,2,1.0,1,1,50.0,1.5,2.5,8.0,3.8,220.5,6.52,11.6,342.0,10700.0,316.0,67.9,10.7,19.2
12,Play in,Morgana,3,6.4,1.0,2,2.0,0,2,0.0,0.0,5.0,9.5,1.9,23.0,0.6,8.1,210.0,7300.0,190.0,73.1,0.0,12.3
12,Play in,Nilah,3,6.4,1.0,2,2.0,0,2,0.0,2.5,2.0,5.0,3.75,354.5,9.65,15.1,411.0,14900.0,406.0,75.0,25.0,25.3
12,Play in,Rakan,3,6.4,1.0,2,2.0,0,2,0.0,0.0,3.5,6.0,1.71,37.0,1.17,6.5,207.0,2600.0,81.0,80.0,0.0,13.0
12,Play in,Zoe,3,6.4,2.0,1,1.0,1,0,100.0,5.0,0.0,11.0,16.0,196.0,8.52,10.2,443.0,16200.0,704.0,76.2,23.8,21.8
12,Play in,Taric,2,4.3,1.0,1,1.0,1,0,100.0,0.0,3.0,17.0,5.67,45.0,1.27,8.9,251.0,3400.0,97.0,68.0,0.0,13.4
12,Play in,Irelia,2,4.3,1.0,1,1.0,0,1,0.0,0.0,4.0,2.0,0.5,193.0,7.74,7.5,301.0,6800.0,272.0,66.7,0.0,20.3
12,Play in,Lux,2,4.3,1.0,1,1.0,0,1,0.0,0.0,3.0,0.0,0.0,30.0,1.02,5.9,202.0,6500.0,222.0,0.0,0.0,13.0
12,Play in,Samira,2,4.3,1.0,1,1.0,0,1,0.0,1.0,4.0,7.0,2.0,298.0,9.68,11.8,382.0,9400.0,306.0,66.7,8.3,23.6
12,Play in,Karma,2,4.3,2.0,0,,0,0,,,,,,,,,,,,,,
12,Play in,Gragas,1,2.1,,1,1.0,1,0,100.0,3.0,0.0,6.0,9.0,271.0,8.25,13.3,405.0,20000.0,609.0,39.1,13.0,20.1
12,Play in,Jinx,1,2.1,,1,1.0,1,0,100.0,3.0,1.0,7.0,10.0,292.0,9.14,13.3,417.0,17000.0,532.0,62.5,18.8,20.4
12,Play in,Lucian,1,2.1,,1,1.0,1,0,100.0,7.0,0.0,7.0,14.0,372.0,10.52,18.5,524.0,29500.0,835.0,82.4,41.2,25.7
12,Play in,Nami,1,2.1,,1,1.0,1,0,100.0,0.0,1.0,14.0,14.0,15.0,0.42,8.8,248.0,4300.0,122.0,82.4,0.0,12.2
12,Play in,Syndra,1,2.1,,1,1.0,1,0,100.0,6.0,1.0,13.0,19.0,220.0,8.42,12.7,486.0,18600.0,712.0,57.6,18.2,20.1
12,Play in,Vayne,1,2.1,,1,1.0,1,0,100.0,6.0,3.0,4.0,3.33,163.0,6.62,10.4,424.0,12900.0,524.0,58.8,35.3,20.6
12,Play in,Ashe,1,2.1,,1,1.0,0,1,0.0,4.0,7.0,7.0,1.57,217.0,7.52,11.3,392.0,21300.0,738.0,61.1,22.2,22.3
12,Play in,Garen,1,2.1,,1,1.0,0,1,0.0,5.0,5.0,1.0,1.2,203.0,6.59,10.9,353.0,10300.0,334.0,50.0,41.7,21.8
12,Play in,Rumble,1,2.1,,1,1.0,0,1,0.0,0.0,2.0,5.0,2.5,309.0,8.18,13.2,349.0,14400.0,381.0,71.4,0.0,21.6
12,Play in,Sion,1,2.1,,1,1.0,0,1,0.0,1.0,4.0,1.0,0.5,215.0,8.23,8.6,331.0,8700.0,333.0,33.3,16.7,21.9
12,Play in,Soraka,1,2.1,,1,1.0,0,1,0.0,1.0,4.0,11.0,3.0,13.0,0.32,8.3,207.0,3600.0,90.0,85.7,7.1,12.4
12,Play in,Teemo,1,2.1,,1,1.0,0,1,0.0,1.0,9.0,3.0,0.44,145.0,5.55,7.4,285.0,13500.0,516.0,66.7,16.7,18.8
12,Play in,Tryndamere,1,2.1,,1,1.0,0,1,0.0,2.0,4.0,1.0,0.75,323.0,9.13,13.5,382.0,12500.0,353.0,75.0,50.0,24.4
12,Play in,Vladimir,1,2.1,,1,1.0,0,1,0.0,2.0,1.0,0.0,2.0,206.0,8.09,8.5,334.0,10200.0,401.0,33.3,33.3,22.6
12,Play in,Xin Zhao,1,2.1,,1,1.0,0,1,0.0,2.0,4.0,1.0,0.75,139.0,5.41,7.7,299.0,6600.0,256.0,75.0,50.0,19.2
12,Play in,Zilean,1,2.1,,1,1.0,0,1,0.0,3.0,5.0,2.0,1.0,176.0,6.03,9.3,319.0,13200.0,452.0,50.0,30.0,20.8
12,Play in,Nocturne,1,2.1,1.0,0,,0,0,,,,,,,,,,,,,,
12,Play in,Pyke,1,2.1,1.0,0,,0,0,,,,,,,,,,,,,,
12,Main,Aatrox,80,100.0,58.0,22,12.0,12,10,54.5,2.73,2.59,4.59,2.82,255.64,7.97,12.3,383.0,16200.0,504.0,55.5,20.7,21.1
12,Main,Yuumi,76,95.0,68.0,8,6.0,8,0,100.0,1.63,1.13,13.88,13.78,7.5,0.23,8.4,263.0,13200.0,413.0,88.6,9.3,13.7
12,Main,Sejuani,72,90.0,42.0,30,17.0,16,14,53.3,2.03,2.6,7.27,3.58,178.57,5.73,10.4,333.0,11400.0,366.0,70.3,15.4,18.5
12,Main,Caitlyn,70,87.5,62.0,8,5.0,5,3,62.5,3.25,1.88,4.25,4.0,307.38,9.29,14.0,423.0,16400.0,495.0,58.3,25.2,23.7
12,Main,Azir,66,82.5,29.0,37,13.0,19,18,51.4,2.95,1.81,4.3,4.0,296.3,9.35,13.4,423.0,20500.0,646.0,61.8,25.1,23.9
12,Main,Sylas,60,75.0,28.0,32,10.0,21,11,65.6,3.56,2.16,4.19,3.59,263.91,8.59,12.8,416.0,15200.0,495.0,56.4,25.9,22.3
12,Main,Graves,59,73.8,34.0,25,11.0,12,13,48.0,3.16,2.36,5.96,3.86,237.92,7.32,12.9,397.0,14700.0,451.0,72.8,25.2,21.7
12,Main,Maokai,56,70.0,35.0,21,14.0,7,14,33.3,1.19,3.14,5.62,2.17,175.71,5.94,9.2,309.0,13200.0,446.0,66.2,11.6,17.9
12,Main,Lucian,55,68.8,29.0,26,9.0,15,11,57.7,5.12,1.58,4.58,6.15,296.85,9.55,14.8,478.0,22600.0,726.0,71.4,37.7,25.8
12,Main,Viego,48,60.0,18.0,30,9.0,19,11,63.3,3.57,2.13,5.6,4.3,173.6,5.45,11.2,351.0,9800.0,309.0,66.9,26.0,19.1
12,Main,Akali,48,60.0,24.0,24,11.0,12,12,50.0,3.67,2.17,3.33,3.23,259.58,8.44,12.1,392.0,15200.0,495.0,52.5,27.5,21.5
12,Main,Fiora,42,52.5,23.0,19,10.0,9,10,47.4,2.63,2.0,3.16,2.89,269.53,8.7,12.4,401.0,14300.0,461.0,48.0,21.8,22.3
12,Main,Renata Glasc,41,51.2,20.0,21,10.0,13,8,61.9,1.0,2.38,9.0,4.2,22.81,0.73,7.6,243.0,5300.0,169.0,73.2,7.3,13.5
12,Main,Aphelios,39,48.8,8.0,31,10.0,17,14,54.8,3.97,2.06,4.48,4.09,288.03,9.41,13.4,438.0,17800.0,580.0,65.2,30.6,24.4
12,Main,Renekton,39,48.8,23.0,16,9.0,5,11,31.3,2.44,3.44,3.94,1.85,271.63,8.11,12.9,386.0,14500.0,433.0,52.6,20.1,21.8
12,Main,Viktor,35,43.8,16.0,19,10.0,6,13,31.6,2.26,3.37,4.53,2.02,293.42,8.59,13.4,392.0,22900.0,670.0,66.5,22.2,22.7
12,Main,Kalista,31,38.8,13.0,18,10.0,7,11,38.9,3.44,2.72,4.22,2.82,301.89,9.18,14.0,425.0,13700.0,416.0,63.6,28.6,24.4
12,Main,Ornn,31,38.8,15.0,16,11.0,9,7,56.3,1.31,2.19,5.75,3.23,229.44,7.04,11.0,337.0,13800.0,422.0,57.4,10.7,19.2
12,Main,Nami,27,33.8,1.0,26,9.0,15,11,57.7,0.85,2.27,9.85,4.71,13.42,0.43,7.7,247.0,6200.0,199.0,78.8,6.2,13.4
12,Main,Varus,27,33.8,8.0,19,10.0,9,10,47.4,3.21,2.16,4.42,3.54,295.32,8.97,13.7,416.0,18600.0,566.0,62.5,26.3,23.7
12,Main,Lee Sin,23,28.7,8.0,15,9.0,7,8,46.7,1.47,2.87,6.13,2.65,159.33,5.01,9.7,306.0,8200.0,257.0,64.8,12.5,17.6
12,Main,Poppy,22,27.5,9.0,13,9.0,4,9,30.8,1.0,2.23,5.77,3.03,145.62,4.8,8.9,294.0,7800.0,257.0,69.3,10.2,17.1
12,Main,LeBlanc,22,27.5,14.0,8,4.0,3,5,37.5,3.5,1.0,4.25,7.75,241.63,7.98,12.1,401.0,20500.0,678.0,61.4,27.7,22.8
12,Main,Camille,21,26.3,10.0,11,5.0,8,3,72.7,3.64,2.64,5.91,3.62,268.64,7.7,13.8,394.0,17500.0,502.0,66.5,25.3,21.4
12,Main,Heimerdinger,21,26.3,13.0,8,3.0,4,4,50.0,0.88,3.38,6.25,2.11,35.63,1.02,8.8,253.0,14900.0,427.0,54.8,6.7,13.8
12,Main,Vi,18,22.5,6.0,12,8.0,6,6,50.0,1.67,3.08,7.58,3.0,148.25,4.97,9.4,316.0,7100.0,237.0,66.1,11.9,17.3
12,Main,Nautilus,18,22.5,11.0,7,6.0,1,6,14.3,0.71,4.43,5.0,1.29,35.57,1.02,7.1,204.0,3800.0,109.0,57.1,7.1,12.1
12,Main,Lulu,16,20.0,1.0,15,7.0,8,7,53.3,0.53,2.2,7.8,3.79,15.53,0.49,7.4,233.0,4500.0,141.0,66.1,4.2,12.9
12,Main,Jax,16,20.0,5.0,11,7.0,5,6,45.5,1.73,2.45,3.36,2.07,245.55,7.9,11.6,373.0,10800.0,347.0,45.9,15.6,21.3
12,Main,Jarvan IV,16,20.0,8.0,8,6.0,2,6,25.0,1.38,4.13,6.5,1.91,148.5,4.54,9.4,286.0,7800.0,240.0,90.0,15.7,16.9
12,Main,Gragas,14,17.5,3.0,11,7.0,8,3,72.7,2.0,2.09,6.45,4.04,209.91,6.53,11.1,346.0,14500.0,452.0,58.1,13.8,18.8
12,Main,Gnar,14,17.5,5.0,9,5.0,4,5,44.4,1.56,3.44,3.44,1.45,246.89,8.23,11.2,373.0,12900.0,429.0,45.0,14.0,20.9
12,Main,Taliyah,14,17.5,7.0,7,4.0,3,4,42.9,2.14,3.0,5.57,2.57,257.71,8.18,11.6,368.0,14300.0,455.0,70.1,19.5,21.2
12,Main,Lissandra,14,17.5,9.0,5,4.0,3,2,60.0,1.6,2.8,7.8,3.36,216.8,7.82,10.6,382.0,11500.0,414.0,69.1,11.8,20.3
12,Main,Kai'Sa,13,16.3,5.0,8,6.0,5,3,62.5,5.88,1.38,4.0,7.18,294.5,9.67,14.1,462.0,15700.0,516.0,63.2,37.6,24.7
12,Main,Thresh,13,16.3,6.0,7,4.0,4,3,57.1,1.14,2.86,9.0,3.55,33.43,1.15,7.1,245.0,4200.0,143.0,76.3,8.6,13.4
12,Main,Ashe,13,16.3,7.0,6,3.0,4,2,66.7,3.17,2.17,6.67,4.54,264.17,7.21,13.9,380.0,16000.0,437.0,62.8,20.2,20.0
12,Main,Draven,13,16.3,7.0,6,5.0,3,3,50.0,4.33,3.33,1.83,1.85,279.83,8.86,14.6,462.0,13400.0,424.0,63.8,44.8,25.9
12,Main,Soraka,12,15.0,3.0,9,6.0,4,5,44.4,0.33,2.78,7.0,2.64,18.22,0.57,7.1,223.0,5700.0,179.0,71.0,3.2,12.9
12,Main,Leona,12,15.0,3.0,9,7.0,2,7,22.2,0.56,3.78,5.56,1.62,34.78,1.2,6.5,223.0,2900.0,100.0,67.1,6.1,13.2
12,Main,Trundle,12,15.0,5.0,7,4.0,4,3,57.1,1.57,2.0,6.57,4.07,152.86,5.08,9.4,314.0,7600.0,252.0,69.5,13.4,17.8
12,Main,Ryze,12,15.0,8.0,4,2.0,3,1,75.0,4.75,2.75,4.5,3.36,282.75,8.79,14.0,434.0,15900.0,494.0,56.9,29.2,22.7
12,Main,Amumu,11,13.8,5.0,6,4.0,2,4,33.3,1.0,4.17,7.67,2.08,36.67,1.17,7.3,233.0,5500.0,174.0,77.6,9.0,13.4
12,Main,Bel'Veth,11,13.8,5.0,6,5.0,1,5,16.7,1.67,3.33,3.67,1.6,170.5,6.11,9.3,335.0,7000.0,251.0,57.1,17.9,20.3
12,Main,Sivir,10,12.5,2.0,8,6.0,7,1,87.5,5.0,1.25,8.5,10.8,329.25,10.38,15.3,484.0,22000.0,695.0,85.7,31.7,25.8
12,Main,Karma,10,12.5,3.0,7,5.0,2,5,28.6,1.0,3.14,5.14,1.95,22.57,0.68,8.0,241.0,9300.0,280.0,71.7,11.7,14.1
12,Main,Tristana,10,12.5,4.0,6,6.0,1,5,16.7,2.0,2.83,2.33,1.53,243.33,9.23,10.5,399.0,9600.0,363.0,56.5,26.1,24.4
12,Main,Yone,10,12.5,5.0,5,2.0,5,0,100.0,5.4,2.2,5.2,4.82,295.0,9.04,15.0,459.0,20900.0,641.0,58.2,29.7,23.6
